Date,AAPL,JPM,HON,NOC,MSFT,JNJ,PG,SPY,IWM,QQQ,ACWI,TLT,GLD,VNQ,UUP
2018-05-07 00:00:00-04:00,43.63142013549805,89.20853424072266,118.97920989990234,281.4858093261719,89.22452545166016,100.8438491821289,59.63786697387695,237.87551879882812,143.18923950195312,158.4095001220703,62.860260009765625,97.79277038574219,124.56999969482422,58.88005065917969,21.082500457763672
2018-05-08 00:00:00-04:00,43.841156005859375,90.52987670898438,119.03695678710938,292.26129150390625,88.84429931640625,100.04421997070312,59.19047546386719,237.87551879882812,143.9003448486328,158.2475128173828,62.886322021484375,97.70222473144531,124.58999633789062,58.584922790527344,21.16032600402832
2018-05-09 00:00:00-04:00,44.14985275268555,92.50376892089844,120.24198150634766,290.7701721191406,89.89218139648438,100.77857208251953,59.96098327636719,240.17481994628906,144.67535400390625,159.9722900390625,63.25130081176758,97.11778259277344,124.33000183105469,58.97840881347656,21.16032600402832
2018-05-10 00:00:00-04:00,44.7813606262207,93.2215576171875,121.57073974609375,289.7227478027344,90.7916488647461,102.27994537353516,60.60726547241211,242.42050170898438,145.45030212402344,161.6302947998047,63.89432907104492,97.89977264404297,125.18000030517578,59.44001770019531,21.06520652770996
2018-05-11 00:00:00-04:00,44.61104202270508,92.87081146240234,121.62028503417969,288.737548828125,90.59688568115234,103.82208251953125,60.78953552246094,243.16026306152344,145.73297119140625,161.47787475585938,64.03335571289062,98.14674377441406,125.0,59.23569869995117,21.030614852905273
2018-05-14 00:00:00-04:00,44.506961822509766,92.9034652709961,121.57073974609375,282.8970031738281,90.90292358398438,102.8592529296875,60.71493911743164,243.2761993408203,145.1768035888672,161.75411987304688,64.12894439697266,97.62811279296875,124.48999786376953,58.728702545166016,21.056560516357422
2018-05-15 00:00:00-04:00,44.10245895385742,92.19380187988281,121.61202239990234,284.006591796875,90.24455261230469,102.10043334960938,60.441524505615234,241.6006622314453,145.20413208007812,159.96270751953125,63.572818756103516,96.51686096191406,122.4800033569336,57.77522277832031,21.186269760131836
2018-05-16 00:00:00-04:00,44.51405334472656,92.44667053222656,121.77709197998047,285.06280517578125,90.47737884521484,102.27994537353516,60.92209243774414,242.6166534423828,146.71766662597656,161.0204620361328,63.85955810546875,96.14646911621094,122.29000091552734,57.6011962890625,21.238155364990234
2018-05-17 00:00:00-04:00,44.232566833496094,92.13671875,122.0383529663086,288.04522705078125,89.5739974975586,101.05599975585938,61.278343200683594,242.41165161132812,147.392333984375,160.4010772705078,63.781368255615234,95.6607894897461,122.36000061035156,57.31364822387695,21.264097213745117
2018-05-18 00:00:00-04:00,44.07169723510742,90.6440658569336,123.05038452148438,292.03936767578125,89.74161529541016,101.37422180175781,60.855812072753906,241.8057098388672,147.5837860107422,159.5720672607422,63.564125061035156,96.48393249511719,122.41000366210938,57.389320373535156,21.30733299255371
2018-05-21 00:00:00-04:00,44.38395309448242,91.47603607177734,124.83387756347656,294.1163635253906,90.89646911621094,100.94993591308594,61.36122131347656,243.62364196777344,148.559326171875,160.46775817871094,63.972557067871094,96.53331756591797,122.4800033569336,58.070369720458984,21.290040969848633
2018-05-22 00:00:00-04:00,44.27278137207031,92.1775131225586,125.1490707397461,288.0274658203125,90.80331420898438,100.28899383544922,61.33638000488281,242.94631958007812,147.4835205078125,160.2581329345703,63.90302276611328,96.38512420654297,122.41000366210938,58.15361022949219,21.281391143798828
2018-05-23 00:00:00-04:00,44.55663299560547,91.75334930419922,125.52235412597656,291.3382263183594,91.88368225097656,100.72960662841797,61.46061706542969,243.6147003173828,147.6749725341797,161.61122131347656,63.77265167236328,97.08485412597656,122.54000091552734,58.73627853393555,21.36786651611328
2018-05-24 00:00:00-04:00,44.506961822509766,90.72564697265625,125.32322692871094,295.4034729003906,91.5577163696289,99.75045776367188,61.120941162109375,243.11570739746094,147.72970581054688,161.56353759765625,63.53805160522461,97.85859680175781,123.58999633789062,58.61520004272461,21.341922760009766
2018-05-25 00:00:00-04:00,44.608673095703125,90.2607192993164,124.97486114501953,294.62237548828125,91.604248046875,99.8490982055664,61.568355560302734,242.5364227294922,147.46530151367188,161.72560119628906,63.355567932128906,98.4677963256836,123.20999908447266,58.819515228271484,21.44569206237793
2018-05-29 00:00:00-04:00,44.447818756103516,86.40264892578125,122.93424987792969,289.7848815917969,91.27831268310547,98.14754486083984,61.352928161621094,239.7469482421875,147.26467895507812,161.0109405517578,62.39104080200195,100.62444305419922,123.19000244140625,59.09950256347656,21.59269905090332
2018-05-30 00:00:00-04:00,44.35319900512695,88.37653350830078,124.79235076904297,294.30279541015625,92.15373992919922,99.4381103515625,62.048892974853516,242.94631958007812,149.5987548828125,162.16390991210938,63.207862854003906,99.949462890625,123.37000274658203,59.90162658691406,21.42839813232422
2018-05-31 00:00:00-04:00,44.20417404174805,87.28356170654297,122.6937026977539,290.4683837890625,92.05128479003906,98.32840728759766,60.623836517333984,241.4581298828125,148.4043731689453,162.05911254882812,62.851585388183594,99.78485870361328,123.0999984741211,59.69731140136719,21.411104202270508
2018-06-01 00:00:00-04:00,45.00135803222656,88.41732788085938,124.50204467773438,293.9783630371094,93.86734771728516,99.67650604248047,60.855812072753906,243.8286590576172,149.37994384765625,164.60337829589844,63.50330352783203,99.25760650634766,122.48999786376953,59.96213912963867,21.44569206237793
2018-06-04 00:00:00-04:00,45.37748336791992,88.45809173583984,124.54351043701172,296.49066162109375,94.6869125366211,100.24368286132812,61.46061706542969,244.9871368408203,150.1731719970703,166.08985900878906,63.8769416809082,98.539794921875,122.37000274658203,60.48429870605469,21.42839813232422
2018-06-05 00:00:00-04:00,45.727561950683594,87.96054077148438,124.31954193115234,293.26568603515625,95.17121124267578,99.85733795166016,61.286643981933594,245.16549682617188,151.10311889648438,166.60443115234375,63.80742645263672,98.77082061767578,122.8499984741211,60.32536697387695,21.402456283569336
2018-06-06 00:00:00-04:00,45.88605880737305,90.0159912109375,125.25686645507812,298.63763427734375,95.45056915283203,100.93418884277344,61.60149002075195,247.21517944335938,152.1971435546875,167.57635498046875,64.41569519042969,97.97050476074219,122.91999816894531,60.46915054321289,21.341922760009766
2018-06-07 00:00:00-04:00,45.763038635253906,90.3749008178711,126.16107940673828,301.17669677734375,93.951171875,101.3780517578125,62.76973342895508,247.1884307861328,151.36752319335938,166.21377563476562,64.12894439697266,98.91931915283203,122.86000061035156,60.46915054321289,21.298686981201172
2018-06-08 00:00:00-04:00,45.346710205078125,90.62776184082031,125.97030639648438,301.67547607421875,94.649658203125,101.97809600830078,63.94623565673828,247.91925048828125,151.82345581054688,166.22323608398438,64.25927734375,98.62232208251953,123.01000213623047,60.6885986328125,21.30733299255371
2018-06-11 00:00:00-04:00,45.235538482666016,90.39939880371094,125.97856140136719,297.8714294433594,94.10948944091797,100.82730865478516,64.23624420166016,248.24893188476562,152.05136108398438,166.67111206054688,64.46783447265625,98.44078826904297,123.2300033569336,60.597782135009766,21.324630737304688
2018-06-12 00:00:00-04:00,45.48391342163086,89.87735748291016,126.30207824707031,293.4083251953125,94.35164642333984,100.72864532470703,63.995948791503906,248.5697784423828,152.74424743652344,167.5478057861328,64.38094329833984,98.46554565429688,122.81999969482422,60.96101760864258,21.36786651611328
2018-06-13 00:00:00-04:00,45.11016845703125,89.69791412353516,125.94538879394531,292.0451965332031,93.92323303222656,100.80261993408203,63.35797119140625,247.77658081054688,152.1425018310547,167.53831481933594,64.25060272216797,98.4160385131836,123.19000244140625,59.772972106933594,21.333274841308594
2018-06-14 00:00:00-04:00,45.133827209472656,88.11551666259766,125.42278289794922,287.3592529296875,94.4540786743164,100.62178802490234,62.96027374267578,248.40042114257812,152.95399475097656,169.234375,64.23320770263672,99.23287200927734,123.37999725341797,60.34051513671875,21.609996795654297
2018-06-15 00:00:00-04:00,44.67018508911133,88.00948333740234,124.61812591552734,286.4327392578125,93.252685546875,100.78620147705078,64.11192321777344,248.08351135253906,152.99954223632812,168.6436309814453,63.9812126159668,99.32361602783203,121.33999633789062,60.302677154541016,21.59269905090332
2018-06-18 00:00:00-04:00,44.64652633666992,88.23787689208984,124.38585662841797,287.2345275878906,93.93253326416016,99.725830078125,62.836002349853516,247.57327270507812,153.71981811523438,168.54624938964844,63.703147888183594,99.23287200927734,121.11000061035156,60.31947708129883,21.59269905090332
2018-06-19 00:00:00-04:00,43.925052642822266,87.72403717041016,122.17108917236328,279.5908203125,93.93253326416016,100.75332641601562,63.24198532104492,246.62437438964844,153.7289581298828,168.06874084472656,63.26564025878906,99.8104019165039,120.80000305175781,60.258392333984375,21.65323257446289
2018-06-20 00:00:00-04:00,44.11666488647461,87.7158432006836,121.5572280883789,278.02288818359375,94.87317657470703,100.31765747070312,62.844303131103516,247.04515075683594,154.9689178466797,169.26239013671875,63.41497802734375,98.93582916259766,120.26000213623047,60.93046951293945,21.6705265045166
